Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Anderson East",September 2012,$506K,4.1%,32.4%,8,-11.1%,33.3%,9,-10%,0%,3,-25%,-66.7%,22,-6,6,102.9%,1.4%,0.7%
"San Jose, CA - Anderson East",October 2012,$530K,4.7%,2.9%,9,12.5%,28.6%,9,0%,-18.2%,5,66.7%,-44.4%,16,-6,-31,103.4%,0.5%,5.4%
"San Jose, CA - Anderson East",November 2012,$483K,-9%,9%,7,-22.2%,-30%,6,-33.3%,-50%,2,-60%,-60%,9,-7,-35,104.3%,0.9%,5.2%
"San Jose, CA - Anderson East",December 2012,$504K,4.5%,20%,6,-14.3%,-53.8%,7,16.7%,-50%,2,0%,-60%,18,9,-23,102%,-2.3%,1.9%
"San Jose, CA - Anderson East",January 2013,$475K,-5.8%,17.3%,5,-16.7%,-70.6%,7,0%,-41.7%,3,50%,-40%,23,6,6,99.8%,-2.2%,-2.1%
"San Jose, CA - Anderson East",February 2013,$553K,16.4%,34.9%,5,0%,-72.2%,7,0%,-56.3%,,,,23,0,8,103.8%,4%,2.3%
"San Jose, CA - Anderson East",March 2013,$557K,0.7%,32%,7,40%,-58.8%,12,71.4%,-7.7%,3,,-25%,10,-13,-2,106%,2.2%,5.2%
"San Jose, CA - Anderson East",April 2013,$569K,2.2%,29.3%,15,114.3%,25%,13,8.3%,0%,4,33.3%,33.3%,8,-2,-7,107.3%,1.2%,5.9%
"San Jose, CA - Anderson East",May 2013,$572K,0.6%,23.1%,14,-6.7%,40%,14,7.7%,40%,3,-25%,-25%,9,1,-53,106.7%,-0.6%,5.7%
"San Jose, CA - Anderson East",June 2013,$585K,2.2%,21.6%,12,-14.3%,20%,11,-21.4%,22.2%,3,0%,-25%,10,1,-19,106.9%,0.2%,5.5%
"San Jose, CA - Anderson East",July 2013,$641K,9.6%,34.9%,6,-50%,-14.3%,12,9.1%,20%,9,200%,200%,20,10,-8,104.5%,-2.3%,4.9%
"San Jose, CA - Anderson East",August 2013,$597K,-6.9%,22.6%,8,33.3%,-11.1%,14,16.7%,40%,6,-33.3%,50%,19,-1,-9,103.3%,-1.2%,1.8%
"San Jose, CA - Anderson East",September 2013,$590K,-1.1%,16.5%,11,37.5%,37.5%,13,-7.1%,44.4%,6,0%,100%,24,6,3,101.9%,-1.4%,-1%
"San Jose, CA - Anderson East",October 2013,$579K,-1.9%,9.2%,11,0%,22.2%,10,-23.1%,11.1%,6,0%,20%,25,1,9,100.7%,-1.3%,-2.8%
"San Jose, CA - Anderson East",November 2013,$579K,0%,20%,9,-18.2%,28.6%,8,-20%,33.3%,5,-16.7%,150%,32,7,23,99.6%,-1%,-4.7%
"San Jose, CA - Anderson East",December 2013,$590K,1.9%,17.1%,6,-33.3%,0%,8,0%,14.3%,6,20%,200%,45,13,28,100.9%,1.3%,-1.1%
"San Jose, CA - Anderson East",January 2014,$613K,3.8%,28.9%,4,-33.3%,-20%,12,50%,71.4%,6,0%,100%,44,-2,21,102.7%,1.8%,2.9%
"San Jose, CA - Anderson East",February 2014,$615K,0.4%,11.2%,9,125%,80%,15,25%,114.3%,5,-16.7%,,42,-2,19,104.3%,1.7%,0.5%
"San Jose, CA - Anderson East",March 2014,$624K,1.4%,11.9%,12,33.3%,71.4%,19,26.7%,58.3%,8,60%,166.7%,20,-22,10,101.9%,-2.4%,-4.1%
"San Jose, CA - Anderson East",April 2014,$630K,1%,10.7%,18,50%,20%,16,-15.8%,23.1%,6,-25%,50%,18,-3,10,102.2%,0.3%,-5%
"San Jose, CA - Anderson East",May 2014,$623K,-1.2%,8.8%,18,0%,28.6%,20,25%,42.9%,9,50%,200%,17,-1,8,100.7%,-1.5%,-6%
"San Jose, CA - Anderson East",June 2014,$630K,1.2%,7.7%,19,5.6%,58.3%,18,-10%,63.6%,9,0%,200%,19,2,9,101.6%,0.9%,-5.2%
"San Jose, CA - Anderson East",July 2014,$615K,-2.4%,-4.1%,15,-21.1%,150%,19,5.6%,58.3%,11,22.2%,22.2%,20,1,1,101.1%,-0.5%,-3.5%
"San Jose, CA - Anderson East",August 2014,$630K,2.4%,5.6%,11,-26.7%,37.5%,13,-31.6%,-7.1%,11,0%,83.3%,20,0,2,101.7%,0.6%,-1.6%
"San Jose, CA - Anderson East",September 2014,$610K,-3.2%,3.4%,8,-27.3%,-27.3%,9,-30.8%,-30.8%,7,-36.4%,16.7%,21,1,-3,99.9%,-1.8%,-2%
"San Jose, CA - Anderson East",October 2014,$605K,-0.8%,4.5%,6,-25%,-45.5%,7,-22.2%,-30%,7,0%,16.7%,35,14,10,99.7%,-0.2%,-1%
"San Jose, CA - Anderson East",November 2014,$620K,2.5%,7.1%,9,50%,0%,6,-14.3%,-25%,5,-28.6%,0%,69,34,37,99.5%,-0.2%,-0.1%
"San Jose, CA - Anderson East",December 2014,$631K,1.7%,6.9%,10,11.1%,66.7%,6,0%,-25%,3,-40%,-50%,46,-24,1,99.8%,0.3%,-1.1%
"San Jose, CA - Anderson East",January 2015,$631K,0%,2.9%,10,0%,150%,7,16.7%,-41.7%,5,66.7%,-16.7%,39,-7,-5,99.8%,0%,-2.8%
"San Jose, CA - Anderson East",February 2015,$623K,-1.2%,1.3%,6,-40%,-33.3%,10,42.9%,-33.3%,7,40%,40%,33,-6,-10,100.4%,0.6%,-3.9%
"San Jose, CA - Anderson East",March 2015,$665K,6.7%,6.7%,6,0%,-50%,16,60%,-15.8%,9,28.6%,12.5%,15,-18,-5,103.5%,3.1%,1.6%
"San Jose, CA - Anderson East",April 2015,$677K,1.7%,7.4%,10,66.7%,-44.4%,19,18.8%,18.8%,8,-11.1%,33.3%,16,1,-2,104.1%,0.6%,1.9%
"San Jose, CA - Anderson East",May 2015,$674K,-0.4%,8.2%,18,80%,0%,17,-10.5%,-15%,6,-25%,-33.3%,15,-1,-2,104.6%,0.5%,3.9%
"San Jose, CA - Anderson East",June 2015,$670K,-0.6%,6.3%,17,-5.6%,-10.5%,16,-5.9%,-11.1%,3,-50%,-66.7%,16,1,-4,103.9%,-0.7%,2.3%
"San Jose, CA - Anderson East",July 2015,$670K,0%,8.9%,15,-11.8%,0%,13,-18.8%,-31.6%,3,0%,-72.7%,13,-3,-8,103.7%,-0.3%,2.6%
"San Jose, CA - Anderson East",August 2015,$685K,2.2%,8.7%,15,0%,36.4%,11,-15.4%,-15.4%,1,-66.7%,-90.9%,21,9,1,102%,-1.7%,0.3%
"San Jose, CA - Anderson East",September 2015,$700K,2.2%,14.8%,13,-13.3%,62.5%,9,-18.2%,0%,4,300%,-42.9%,23,2,2,102.1%,0.1%,2.2%
"San Jose, CA - Anderson East",October 2015,$680K,-2.9%,12.4%,11,-15.4%,83.3%,7,-22.2%,0%,3,-25%,-57.1%,24,1,-11,101.7%,-0.4%,2%
"San Jose, CA - Anderson East",November 2015,$669K,-1.7%,7.8%,6,-45.5%,-33.3%,6,-14.3%,0%,1,-66.7%,-80%,30,6,-40,101.9%,0.2%,2.5%
"San Jose, CA - Anderson East",December 2015,$717K,7.3%,13.7%,6,0%,-40%,3,-50%,-50%,1,0%,-66.7%,36,6,-10,103.1%,1.1%,3.3%
"San Jose, CA - Anderson East",January 2016,$773K,7.7%,22.5%,7,16.7%,-30%,2,-33.3%,-71.4%,1,0%,-80%,36,1,-3,103%,-0.1%,3.1%
"San Jose, CA - Anderson East",February 2016,$781K,1.1%,25.4%,4,-42.9%,-33.3%,4,100%,-60%,1,0%,-85.7%,43,7,11,102.1%,-0.9%,1.7%
"San Jose, CA - Anderson East",March 2016,$736K,-5.8%,10.7%,4,0%,-33.3%,11,175%,-31.3%,6,500%,-33.3%,42,-1,27,101.5%,-0.6%,-2%
"San Jose, CA - Anderson East",April 2016,$721K,-2.1%,6.5%,6,50%,-40%,12,9.1%,-36.8%,4,-33.3%,-50%,25,-17,10,104.7%,3.2%,0.6%
"San Jose, CA - Anderson East",May 2016,$738K,2.4%,9.5%,8,33.3%,-55.6%,10,-16.7%,-41.2%,2,-50%,-66.7%,25,0,10,104.8%,0.1%,0.1%
"San Jose, CA - Anderson East",June 2016,$726K,-1.6%,8.4%,9,12.5%,-47.1%,7,-30%,-56.3%,6,200%,100%,25,0,10,104.4%,-0.4%,0.5%
"San Jose, CA - Anderson East",July 2016,$720K,-0.8%,7.5%,7,-22.2%,-53.3%,9,28.6%,-30.8%,5,-16.7%,66.7%,25,0,13,102.5%,-1.9%,-1.1%
"San Jose, CA - Anderson East",August 2016,$700K,-2.8%,2.2%,7,0%,-53.3%,12,33.3%,9.1%,3,-40%,200%,25,0,4,101.9%,-0.6%,0%
"San Jose, CA - Anderson East",September 2016,$720K,2.9%,2.9%,9,28.6%,-30.8%,11,-8.3%,22.2%,7,133.3%,75%,25,0,2,102.4%,0.5%,0.3%
"San Jose, CA - Anderson East",October 2016,$747K,3.8%,9.9%,9,0%,-18.2%,8,-27.3%,14.3%,5,-28.6%,66.7%,24,-1,0,103.4%,0.9%,1.7%
"San Jose, CA - Anderson East",November 2016,$783K,4.8%,17.1%,12,33.3%,100%,7,-12.5%,16.7%,1,-80%,0%,43,19,14,101.7%,-1.7%,-0.3%
"San Jose, CA - Anderson East",December 2016,$785K,0.3%,9.5%,9,-25%,50%,4,-42.9%,33.3%,2,100%,100%,44,1,9,101%,-0.7%,-2.1%
"San Jose, CA - Atlanta Bird",January 2012,$494K,1.5%,0.7%,10,25%,66.7%,11,83.3%,22.2%,6,20%,-50%,28,-35,-28,97.7%,0.5%,-3.3%
"San Jose, CA - Atlanta Bird",February 2012,$486K,-1.5%,-13.1%,10,0%,66.7%,9,-18.2%,0%,5,-16.7%,-54.5%,28,0,-38,97%,-0.7%,-0.5%
"San Jose, CA - Atlanta Bird",March 2012,$470K,-3.4%,11.8%,7,-30%,75%,10,11.1%,0%,3,-40%,-70%,16,-12,-73,98.3%,1.2%,4.4%
"San Jose, CA - Atlanta Bird",April 2012,$440K,-6.3%,44.3%,9,28.6%,80%,10,0%,0%,4,33.3%,-69.2%,14,-2,-52,96.9%,-1.4%,1.8%
"San Jose, CA - Atlanta Bird",May 2012,$522K,18.6%,46%,8,-11.1%,0%,10,0%,0%,2,-50%,-85.7%,17,3,-54,97.4%,0.5%,2.4%
"San Jose, CA - Atlanta Bird",June 2012,$493K,-5.7%,20.1%,12,50%,71.4%,9,-10%,-18.2%,2,0%,-85.7%,16,-1,-66,98.9%,1.4%,2.7%
"San Jose, CA - Atlanta Bird",July 2012,$469K,-4.8%,2.5%,8,-33.3%,0%,9,0%,0%,4,100%,-66.7%,17,1,-52,100.6%,1.7%,4.3%
"San Jose, CA - Atlanta Bird",August 2012,$454K,-3.2%,10.7%,12,50%,140%,9,0%,12.5%,1,-75%,-88.9%,17,0,-38,97.9%,-2.8%,3.2%
"San Jose, CA - Atlanta Bird",September 2012,$450K,-0.8%,-10.9%,7,-41.7%,-30%,13,44.4%,30%,5,400%,-44.4%,15,-2,-37,97%,-0.8%,0.7%
"San Jose, CA - Atlanta Bird",October 2012,$515K,14.4%,3%,8,14.3%,-11.1%,10,-23.1%,66.7%,3,-40%,-57.1%,16,1,-38,97.6%,0.6%,1.3%
"San Jose, CA - Atlanta Bird",November 2012,$580K,12.6%,16%,5,-37.5%,-44.4%,10,0%,25%,3,0%,-50%,10,-6,-43,103.6%,6.1%,5.4%
"San Jose, CA - Atlanta Bird",December 2012,$483K,-16.8%,-0.7%,8,60%,0%,4,-60%,-33.3%,2,-33.3%,-60%,11,1,-52,101.1%,-2.6%,3.9%
"San Jose, CA - Atlanta Bird",January 2013,$455K,-5.7%,-7.8%,7,-12.5%,-30%,6,50%,-45.5%,2,0%,-66.7%,12,1,-16,101.6%,0.6%,3.9%
"San Jose, CA - Atlanta Bird",February 2013,$510K,12.1%,4.9%,7,0%,-30%,8,33.3%,-11.1%,4,100%,-20%,14,2,-14,103.8%,2.2%,6.8%
"San Jose, CA - Atlanta Bird",March 2013,$600K,17.6%,27.8%,7,0%,0%,10,25%,0%,3,-25%,0%,15,1,-2,104.1%,0.3%,5.8%
"San Jose, CA - Atlanta Bird",April 2013,$639K,6.5%,45.2%,9,28.6%,0%,9,-10%,-10%,4,33.3%,0%,15,0,1,104.5%,0.4%,7.6%
"San Jose, CA - Atlanta Bird",May 2013,$609K,-4.7%,16.7%,8,-11.1%,0%,5,-44.4%,-50%,2,-50%,0%,15,1,-2,105.9%,1.4%,8.5%
"San Jose, CA - Atlanta Bird",June 2013,$627K,3%,27.4%,6,-25%,-50%,5,0%,-44.4%,2,0%,0%,22,7,6,104.3%,-1.6%,5.4%
"San Jose, CA - Atlanta Bird",July 2013,$579K,-7.7%,23.5%,5,-16.7%,-37.5%,8,60%,-11.1%,5,150%,25%,13,-9,-4,102.6%,-1.7%,2%
"San Jose, CA - Atlanta Bird",August 2013,$600K,3.6%,32.2%,7,40%,-41.7%,8,0%,-11.1%,3,-40%,200%,41,28,24,98.4%,-4.3%,0.5%
"San Jose, CA - Atlanta Bird",September 2013,$614K,2.3%,36.4%,6,-14.3%,-14.3%,7,-12.5%,-46.2%,1,-66.7%,-80%,35,-6,20,103.4%,5%,6.4%
"San Jose, CA - Atlanta Bird",October 2013,$690K,12.4%,34%,7,16.7%,-12.5%,3,-57.1%,-70%,1,0%,-66.7%,41,6,26,102.2%,-1.2%,4.6%
"San Jose, CA - Atlanta Bird",November 2013,$920K,33.3%,58.6%,4,-42.9%,-20%,7,133.3%,-30%,4,300%,33.3%,41,0,31,102.8%,0.6%,-0.9%
"San Jose, CA - Atlanta Bird",December 2013,$700K,-23.9%,45.1%,5,25%,-37.5%,7,0%,75%,3,-25%,50%,14,-27,3,102.7%,-0.1%,1.6%
"San Jose, CA - Atlanta Bird",January 2014,$688K,-1.8%,51.1%,4,-20%,-42.9%,6,-14.3%,0%,2,-33.3%,0%,13,-2,1,100.6%,-2.1%,-1.1%
"San Jose, CA - Atlanta Bird",February 2014,$688K,0%,34.8%,6,50%,-14.3%,2,-66.7%,-75%,2,0%,-50%,13,0,-2,101.1%,0.6%,-2.7%
"San Jose, CA - Atlanta Bird",March 2014,$656K,-4.5%,9.4%,4,-33.3%,-42.9%,3,50%,-70%,2,0%,-33.3%,32,19,17,98.5%,-2.6%,-5.5%
"San Jose, CA - Atlanta Bird",April 2014,$730K,11.2%,14.2%,3,-25%,-66.7%,4,33.3%,-55.6%,2,0%,-50%,30,-2,16,103%,4.4%,-1.5%
"San Jose, CA - Atlanta Bird",May 2014,$730K,0%,19.9%,3,0%,-62.5%,5,25%,0%,2,0%,0%,61,31,46,105.2%,2.2%,-0.7%
"San Jose, CA - Atlanta Bird",June 2014,$680K,-6.8%,8.4%,5,66.7%,-16.7%,8,60%,60%,3,50%,50%,34,-27,12,103.1%,-2.1%,-1.2%
"San Jose, CA - Atlanta Bird",July 2014,$680K,0%,17.4%,7,40%,40%,10,25%,25%,4,33.3%,-20%,16,-18,3,101.1%,-2%,-1.5%
"San Jose, CA - Atlanta Bird",August 2014,$695K,2.2%,15.8%,8,14.3%,14.3%,11,10%,37.5%,5,25%,66.7%,16,-1,-26,100%,-1.1%,1.6%
"San Jose, CA - Atlanta Bird",September 2014,$738K,6.1%,20.1%,6,-25%,0%,9,-18.2%,28.6%,7,40%,600%,16,0,-20,100%,0%,-3.4%
"San Jose, CA - Atlanta Bird",October 2014,$696K,-5.6%,0.9%,6,0%,-14.3%,5,-44.4%,66.7%,1,-85.7%,0%,26,10,-16,101.1%,1.1%,-1.1%
"San Jose, CA - Atlanta Bird",November 2014,$682K,-2%,-25.9%,5,-16.7%,25%,6,20%,-14.3%,2,100%,-50%,49,24,8,99.7%,-1.4%,-3%
"San Jose, CA - Atlanta Bird",December 2014,$704K,3.2%,0.5%,6,20%,20%,3,-50%,-57.1%,1,-50%,-66.7%,37,-12,23,99.4%,-0.3%,-3.2%
"San Jose, CA - Atlanta Bird",January 2015,"$1,048K",48.9%,52.4%,4,-33.3%,0%,5,66.7%,-16.7%,2,100%,0%,32,-6,19,97.6%,-1.9%,-3%
"San Jose, CA - Atlanta Bird",February 2015,$730K,-30.3%,6.2%,4,0%,-33.3%,3,-40%,50%,1,-50%,-50%,16,-16,4,101.4%,3.8%,0.3%
"San Jose, CA - Atlanta Bird",March 2015,$678K,-7.2%,3.2%,4,0%,0%,6,100%,100%,2,100%,0%,14,-3,-18,101.9%,0.5%,3.3%
"San Jose, CA - Atlanta Bird",April 2015,$620K,-8.5%,-15.1%,5,25%,66.7%,8,33.3%,100%,4,100%,100%,8,-6,-22,108.5%,6.6%,5.5%
"San Jose, CA - Atlanta Bird",May 2015,$705K,13.7%,-3.4%,8,60%,166.7%,10,25%,100%,2,-50%,0%,13,5,-49,107.6%,-0.9%,2.4%
"San Jose, CA - Atlanta Bird",June 2015,$780K,10.6%,14.6%,8,0%,60%,9,-10%,12.5%,2,0%,-33.3%,12,-1,-23,107.4%,-0.2%,4.2%
"San Jose, CA - Atlanta Bird",July 2015,$795K,2%,16.9%,9,12.5%,28.6%,8,-11.1%,-20%,3,50%,-25%,13,2,-3,104.6%,-2.8%,3.5%
"San Jose, CA - Atlanta Bird",August 2015,$765K,-3.8%,10.1%,6,-33.3%,-25%,6,-25%,-45.5%,3,0%,-40%,24,11,8,102.1%,-2.5%,2.1%
"San Jose, CA - Atlanta Bird",September 2015,$743K,-2.9%,0.7%,6,0%,0%,7,16.7%,-22.2%,4,33.3%,-42.9%,39,15,23,101.4%,-0.7%,1.4%
"San Jose, CA - Atlanta Bird",October 2015,$675K,-9.1%,-3%,5,-16.7%,-16.7%,6,-14.3%,20%,3,-25%,200%,60,22,35,99.1%,-2.3%,-2%
"San Jose, CA - Atlanta Bird",November 2015,$750K,11.1%,10%,5,0%,0%,6,0%,0%,2,-33.3%,0%,55,-5,6,101.8%,2.7%,2.1%
"San Jose, CA - Atlanta Bird",December 2015,$750K,0%,6.6%,5,0%,-16.7%,3,-50%,0%,1,-50%,0%,55,0,18,103.2%,1.4%,3.7%
"San Jose, CA - Atlanta Bird",January 2016,$774K,3.2%,-26.1%,4,-20%,0%,3,0%,-40%,3,200%,50%,35,-21,3,104.6%,1.5%,7.1%
"San Jose, CA - Atlanta Bird",February 2016,$805K,4%,10.3%,3,-25%,-25%,5,66.7%,66.7%,4,33.3%,300%,15,-20,-1,103.5%,-1.1%,2.1%
"San Jose, CA - Atlanta Bird",March 2016,$705K,-12.4%,4.1%,3,0%,-25%,10,100%,66.7%,6,50%,200%,15,0,2,106.1%,2.6%,4.3%
"San Jose, CA - Atlanta Bird",April 2016,$845K,19.9%,36.3%,7,133.3%,40%,13,30%,62.5%,5,-16.7%,25%,40,25,32,106.2%,0%,-2.3%
"San Jose, CA - Atlanta Bird",May 2016,$864K,2.2%,22.6%,12,71.4%,50%,10,-23.1%,0%,,,,40,-1,27,104.7%,-1.5%,-2.9%
"San Jose, CA - Atlanta Bird",June 2016,$868K,0.5%,11.4%,13,8.3%,62.5%,10,0%,11.1%,5,,150%,33,-7,22,103.2%,-1.5%,-4.2%
"San Jose, CA - Atlanta Bird",July 2016,$887K,2.1%,11.5%,8,-38.5%,-11.1%,7,-30%,-12.5%,7,40%,133.3%,29,-5,16,101.6%,-1.6%,-3%
"San Jose, CA - Atlanta Bird",August 2016,$790K,-10.9%,3.3%,3,-62.5%,-50%,10,42.9%,66.7%,7,0%,133.3%,22,-7,-2,101.8%,0.2%,-0.3%
"San Jose, CA - Atlanta Bird",September 2016,$800K,1.3%,7.7%,5,66.7%,-16.7%,7,-30%,0%,6,-14.3%,50%,31,9,-8,103.1%,1.3%,1.7%
"San Jose, CA - Atlanta Bird",October 2016,$800K,0%,18.5%,7,40%,40%,7,0%,16.7%,7,16.7%,133.3%,55,24,-5,101%,-2%,1.9%
"San Jose, CA - Atlanta Bird",November 2016,$800K,0%,6.7%,7,0%,40%,5,-28.6%,-16.7%,6,-14.3%,200%,58,3,3,98.9%,-2.2%,-2.9%
"San Jose, CA - Atlanta Bird",December 2016,$960K,20%,28%,7,0%,40%,3,-40%,0%,2,-66.7%,100%,100,42,45,98.4%,-0.5%,-4.8%
"San Jose, CA - Barbera-Stokes",March 2012,$475K,,,1,,,1,,,,,,12,,,100%,,
"San Jose, CA - Barbera-Stokes",April 2012,$475K,0%,,1,0%,,1,0%,,,,,12,0,,100%,0%,
"San Jose, CA - Barbera-Stokes",May 2012,$475K,0%,,1,0%,,2,100%,,,,,12,0,,100%,0%,
"San Jose, CA - Barbera-Stokes",June 2012,$530K,11.6%,,2,100%,,2,0%,,,,,8,-5,,103.5%,3.5%,
"San Jose, CA - Barbera-Stokes",July 2012,$530K,0%,15.2%,2,0%,0%,2,0%,,,,,8,0,-42,103.5%,0%,6%
"San Jose, CA - Barbera-Stokes",August 2012,$530K,0%,15.2%,2,0%,0%,,,,,,,8,0,-42,103.5%,0%,6%
"San Jose, CA - Barbera-Stokes",December 2012,$560K,,,1,,,1,,,,,,5,,,97.4%,,
"San Jose, CA - Barbera-Stokes",January 2013,$560K,0%,,1,0%,,2,100%,,1,,,5,0,,97.4%,0%,
"San Jose, CA - Barbera-Stokes",February 2013,$560K,0%,,1,0%,,1,-50%,,1,0%,,5,0,,97.4%,0%,
"San Jose, CA - Barbera-Stokes",April 2013,$610K,,28.4%,1,,0%,,,,1,,,,,,100%,,0%
"San Jose, CA - Barbera-Stokes",May 2013,$610K,0%,28.4%,1,0%,0%,,,,1,0%,,,,,100%,0%,0%
"San Jose, CA - Barbera-Stokes",June 2013,$610K,0%,15.1%,1,0%,-50%,,,,1,0%,,,,,100%,0%,-3.5%
"San Jose, CA - Barbera-Stokes",June 2014,$627K,,2.8%,2,,100%,2,,,,,,21,,,102.5%,,2.5%
"San Jose, CA - Barbera-Stokes",July 2014,$627K,0%,,2,0%,,1,-50%,,,,,21,0,,102.5%,0%,
"San Jose, CA - Barbera-Stokes",August 2014,$627K,0%,,2,0%,,2,100%,,2,,,21,0,,102.5%,0%,
"San Jose, CA - Barbera-Stokes",November 2014,$627K,,,2,,,1,,,,,,9,,,92.9%,,
"San Jose, CA - Barbera-Stokes",December 2014,$627K,0%,,2,0%,,1,0%,,,,,9,0,,92.9%,0%,
"San Jose, CA - Barbera-Stokes",January 2015,$627K,0%,,2,0%,,1,0%,,1,,,9,0,,92.9%,0%,
"San Jose, CA - Barbera-Stokes",February 2015,$850K,35.7%,,1,-50%,,1,0%,,,,,8,-1,,122.3%,29.4%,
"San Jose, CA - Barbera-Stokes",March 2015,$850K,0%,,1,0%,,1,0%,,,,,8,0,,122.3%,0%,
"San Jose, CA - Barbera-Stokes",April 2015,$850K,0%,,1,0%,,,,,,,,8,0,,122.3%,0%,
"San Jose, CA - Barbera-Stokes",June 2015,$860K,,37.2%,1,,-50%,2,,0%,1,,,10,,-11,107.7%,,5.1%
"San Jose, CA - Barbera-Stokes",July 2015,$845K,-1.8%,34.7%,2,100%,0%,2,0%,100%,,,,29,19,8,105.6%,-2%,3.1%
"San Jose, CA - Barbera-Stokes",August 2015,$845K,0%,34.7%,2,0%,0%,3,50%,50%,,,,29,0,8,105.6%,0%,3.1%
"San Jose, CA - Barbera-Stokes",September 2015,$777K,-8%,,2,0%,,1,-66.7%,,,,,32,3,,104%,-1.7%,
"San Jose, CA - Barbera-Stokes",October 2015,$725K,-6.7%,,1,-50%,,3,200%,,2,,,16,-16,,104.3%,0.3%,
"San Jose, CA - Barbera-Stokes",November 2015,$725K,0%,15.7%,1,0%,-50%,2,-33.3%,100%,1,-50%,,16,0,7,104.3%,0%,11.4%
"San Jose, CA - Barbera-Stokes",December 2015,$780K,7.6%,24.5%,1,0%,-50%,2,0%,100%,,,,51,35,42,99%,-5.3%,6.1%
"San Jose, CA - Barbera-Stokes",January 2016,$780K,0%,24.5%,1,0%,-50%,,,,,,,51,0,42,99%,0%,6.1%
"San Jose, CA - Barbera-Stokes",February 2016,$780K,0%,-8.2%,1,0%,0%,1,,0%,1,,,51,0,43,99%,0%,-23.3%
"San Jose, CA - Barbera-Stokes",April 2016,$830K,,-2.4%,1,,0%,1,,,,,,17,,9,103.9%,,-18.4%
"San Jose, CA - Barbera-Stokes",May 2016,$830K,0%,,1,0%,,,,,,,,17,0,,103.9%,0%,
"San Jose, CA - Barbera-Stokes",June 2016,$830K,0%,-3.5%,1,0%,0%,,,,,,,17,0,7,103.9%,0%,-3.8%
"San Jose, CA - Barbera-Stokes",September 2016,$920K,,18.4%,1,,-50%,2,,100%,1,,,21,,-11,103.6%,,-0.4%
"San Jose, CA - Barbera-Stokes",October 2016,$810K,-12%,11.7%,2,100%,100%,2,0%,-33.3%,,,,28,7,12,101.8%,-1.8%,-2.5%
"San Jose, CA - Barbera-Stokes",November 2016,$810K,0%,11.7%,2,0%,100%,1,-50%,-50%,,,,28,0,12,101.8%,0%,-2.5%
"San Jose, CA - Barbera-Stokes",December 2016,$700K,-13.6%,-10.3%,1,-50%,0%,,,,,,,35,7,-16,100%,-1.8%,1%
"San Jose, CA - Berryessa",January 2012,$500K,-2%,-2.3%,99,-12.4%,-11.6%,96,-1%,-20.7%,64,1.6%,-31.9%,31,9,-2,99.1%,0.1%,0.5%
"San Jose, CA - Berryessa",February 2012,$481K,-3.8%,-5.9%,93,-6.1%,-4.1%,102,6.3%,-9.7%,53,-17.2%,-35.4%,36,5,4,99.1%,0%,0.6%
"San Jose, CA - Berryessa",March 2012,$484K,0.6%,-3.2%,94,1.1%,-1.1%,123,20.6%,-6.1%,63,18.9%,-24.1%,34,-2,6,98.9%,-0.2%,-0.5%
"San Jose, CA - Berryessa",April 2012,$505K,4.3%,-1%,108,14.9%,-4.4%,136,10.6%,-6.8%,60,-4.8%,-34.8%,24,-10,-6,99.3%,0.4%,0.1%
"San Jose, CA - Berryessa",May 2012,$515K,2%,0.3%,126,16.7%,1.6%,149,9.6%,-9.7%,48,-20%,-49.5%,18,-6,-4,100%,0.7%,0.7%
"San Jose, CA - Berryessa",June 2012,$544K,5.5%,5.5%,143,13.5%,6.7%,147,-1.3%,-3.9%,51,6.3%,-44.6%,15,-3,-7,100.9%,0.9%,1.5%
"San Jose, CA - Berryessa",July 2012,$550K,1.2%,6.8%,144,0.7%,29.7%,140,-4.8%,-3.4%,53,3.9%,-49%,15,0,-6,101.2%,0.3%,1.8%
"San Jose, CA - Berryessa",August 2012,$568K,3.2%,7.5%,134,-6.9%,19.6%,133,-5%,-4.3%,56,5.7%,-45.1%,14,-2,-15,102%,0.8%,2.2%
"San Jose, CA - Berryessa",September 2012,$570K,0.4%,5.6%,118,-11.9%,20.4%,120,-9.8%,-20.5%,41,-26.8%,-62%,12,-2,-16,102.6%,0.6%,3%
"San Jose, CA - Berryessa",October 2012,$570K,0%,5.8%,110,-6.8%,-0.9%,108,-10%,-21.7%,31,-24.4%,-66.7%,13,1,-15,102.8%,0.1%,3.1%
"San Jose, CA - Berryessa",November 2012,$570K,0%,9.2%,103,-6.4%,-4.6%,95,-12%,-21.5%,31,0%,-58.7%,15,2,-5,101.9%,-0.9%,2.7%
"San Jose, CA - Berryessa",December 2012,$575K,0.9%,12.7%,98,-4.9%,-13.3%,77,-18.9%,-20.6%,17,-45.2%,-73%,17,2,-6,102.4%,0.5%,3.4%
"San Jose, CA - Berryessa",January 2013,$580K,0.8%,15.9%,88,-10.2%,-11.1%,74,-3.9%,-22.9%,19,11.8%,-70.3%,16,-1,-15,102.9%,0.6%,3.9%
