Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Rose-Sartorette",May 2014,$963K,0%,,2,0%,,,,,,,,9,0,,103.1%,0%,
"San Jose, CA - Rose-Sartorette",June 2014,$963K,0%,,2,0%,,,,,,,,9,0,,103.1%,0%,
"San Jose, CA - Rose-Sartorette",September 2014,$935K,,,1,,,1,,,,,,14,,,101.1%,,
"San Jose, CA - Rose-Sartorette",October 2014,$935K,0%,,1,0%,,,,,,,,14,0,,101.1%,0%,
"San Jose, CA - Rose-Sartorette",November 2014,$935K,0%,,1,0%,,,,,,,,14,0,,101.1%,0%,
"San Jose, CA - Rose-Sartorette",March 2016,"$1,320K",,,1,,,1,,,,,,39,,,94.4%,,
"San Jose, CA - Rose-Sartorette",April 2016,"$1,320K",0%,,1,0%,,1,0%,,1,,,39,0,,94.4%,0%,
"San Jose, CA - Rose-Sartorette",May 2016,"$1,320K",0%,,1,0%,,2,100%,,1,0%,,39,0,,94.4%,0%,
"San Jose, CA - Rose-Sartorette",July 2016,"$1,355K",,,2,,,1,,,,,,37,,,98.6%,,
"San Jose, CA - Rose-Sartorette",August 2016,"$1,355K",0%,,2,0%,,,,,,,,37,0,,98.6%,0%,
"San Jose, CA - Rose-Sartorette",September 2016,"$1,355K",0%,,2,0%,,,,,,,,37,0,,98.6%,0%,
"San Jose, CA - San Thomas West",February 2012,$530K,,,1,,,1,,,4,,,8,,,107%,,
"San Jose, CA - San Thomas West",March 2012,$565K,6.6%,-10.3%,2,100%,100%,1,0%,-66.7%,1,-75%,0%,81,73,,105.2%,-1.8%,5.2%
"San Jose, CA - San Thomas West",April 2012,$600K,6.2%,-6.1%,3,50%,50%,1,0%,-66.7%,1,0%,0%,152,72,144,98.7%,-6.5%,-3.1%
"San Jose, CA - San Thomas West",May 2012,$600K,0%,-4.8%,2,-33.3%,-33.3%,1,0%,-66.7%,1,0%,,153,1,148,94.6%,-4.1%,-7%
"San Jose, CA - San Thomas West",June 2012,$600K,0%,3.6%,1,-50%,-50%,1,0%,0%,,,,152,-1,147,85.7%,-8.9%,-16.6%
"San Jose, CA - San Thomas West",February 2013,$797K,,50.3%,2,,100%,2,,100%,,,,35,,27,102.6%,,-4.3%
"San Jose, CA - San Thomas West",March 2013,$748K,-6.1%,32.4%,3,50%,50%,2,0%,100%,,,,20,-15,-61,103.8%,1.2%,-1.4%
"San Jose, CA - San Thomas West",April 2013,$748K,0%,24.7%,3,0%,0%,2,0%,100%,1,,0%,20,0,-132,103.8%,0%,5.1%
"San Jose, CA - San Thomas West",May 2013,$711K,-5%,18.5%,1,-66.7%,-50%,3,50%,200%,2,100%,100%,20,0,-133,106.1%,2.3%,11.5%
"San Jose, CA - San Thomas West",June 2013,$600K,-15.6%,0%,1,0%,0%,4,33.3%,300%,3,50%,,48,28,-104,107.1%,1%,21.4%
"San Jose, CA - San Thomas West",July 2013,$600K,0%,,1,0%,,4,0%,,3,0%,,48,0,,107.1%,0%,
"San Jose, CA - San Thomas West",August 2013,$855K,42.5%,,3,200%,,3,-25%,,1,-66.7%,,48,0,,100.8%,-6.3%,
"San Jose, CA - San Thomas West",September 2013,$855K,0%,,3,0%,,1,-66.7%,,1,0%,,48,0,,98.5%,-2.4%,
"San Jose, CA - San Thomas West",October 2013,$855K,0%,,3,0%,,,,,,,,48,0,,98.5%,0%,
"San Jose, CA - San Thomas West",November 2013,$700K,-18.1%,,1,-66.7%,,,,,,,,74,26,,100%,1.5%,
"San Jose, CA - San Thomas West",December 2013,$880K,25.7%,,1,0%,,,,,,,,156,82,,97.8%,-2.2%,
"San Jose, CA - San Thomas West",January 2014,$880K,0%,,1,0%,,,,,,,,156,0,,97.8%,0%,
"San Jose, CA - San Thomas West",February 2014,$880K,0%,10.5%,1,0%,-50%,,,,,,,156,0,121,97.8%,0%,-4.9%
"San Jose, CA - San Thomas West",April 2014,$870K,,16.2%,1,,-66.7%,2,,0%,1,,0%,2,,-18,98.9%,,-4.9%
"San Jose, CA - San Thomas West",May 2014,$870K,0%,22.3%,1,0%,0%,2,0%,-33.3%,,,,2,0,-18,98.9%,0%,-7.2%
"San Jose, CA - San Thomas West",June 2014,$870K,0%,44.9%,1,0%,0%,4,100%,0%,2,,-33.3%,2,0,-46,98.9%,0%,-8.2%
"San Jose, CA - San Thomas West",September 2014,"$1,080K",,26.3%,1,,-66.7%,1,,0%,2,,100%,12,,-36,100%,,1.5%
"San Jose, CA - San Thomas West",October 2014,"$1,080K",0%,26.3%,1,0%,-66.7%,1,0%,,1,-50%,,12,0,-36,100%,0%,1.5%
"San Jose, CA - San Thomas West",November 2014,$960K,-11.1%,37.1%,2,100%,100%,,,,1,0%,,67,55,-7,98.8%,-1.2%,-1.2%
"San Jose, CA - San Thomas West",December 2014,$840K,-12.5%,-4.5%,1,-50%,0%,,,,1,0%,,122,55,-34,97.7%,-1.2%,-0.1%
"San Jose, CA - San Thomas West",January 2015,$840K,0%,-4.5%,1,0%,0%,1,,,,,,122,0,-34,97.7%,0%,-0.1%
"San Jose, CA - San Thomas West",February 2015,"$1,495K",78%,69.9%,1,0%,0%,2,100%,,1,,,14,-108,-142,112.8%,15.2%,15%
"San Jose, CA - San Thomas West",March 2015,"$1,173K",-21.5%,,2,100%,,2,0%,,,,,121,107,,102.4%,-10.4%,
"San Jose, CA - San Thomas West",April 2015,"$1,355K",15.5%,55.8%,3,50%,200%,1,-50%,-50%,,,,22,-99,20,104.4%,2%,5.5%
"San Jose, CA - San Thomas West",May 2015,"$1,103K",-18.6%,26.9%,2,-33.3%,100%,1,0%,-50%,1,,,125,103,123,100.2%,-4.2%,1.3%
"San Jose, CA - San Thomas West",June 2015,"$1,178K",6.8%,35.4%,2,0%,100%,1,0%,-75%,,,,22,-103,20,106.3%,6.1%,7.4%
"San Jose, CA - San Thomas West",July 2015,"$1,000K",-15.1%,,1,-50%,,1,0%,,,,,22,0,,104.2%,-2.2%,
"San Jose, CA - San Thomas West",August 2015,"$1,000K",0%,,1,0%,,,,,,,,22,0,,104.2%,0%,
"San Jose, CA - San Thomas West",March 2016,$950K,,-19%,1,,-50%,3,,50%,,,,16,,-105,105.6%,,3.2%
"San Jose, CA - San Thomas West",April 2016,$950K,0%,-29.9%,1,0%,-66.7%,4,33.3%,300%,,,,16,0,-6,105.6%,0%,1.1%
"San Jose, CA - San Thomas West",May 2016,$960K,1.1%,-13%,2,100%,0%,2,-50%,100%,,,,10,-6,-115,106.7%,1.2%,6.5%
"San Jose, CA - San Thomas West",June 2016,$970K,1%,-17.6%,1,-50%,-50%,1,-50%,0%,,,,4,-6,-18,107.9%,1.2%,1.6%
"San Jose, CA - San Thomas West",July 2016,$970K,0%,-3%,1,0%,0%,,,,,,,4,0,-18,107.9%,0%,3.7%
"San Jose, CA - San Tomas Aquinos",April 2014,"$1,000K",,,1,,,2,,,1,,,10,,,111.2%,,
"San Jose, CA - San Tomas Aquinos",May 2014,"$1,000K",0%,,1,0%,,2,0%,,1,0%,,10,0,,111.2%,0%,
"San Jose, CA - San Tomas Aquinos",June 2014,"$1,000K",0%,,1,0%,,,,,1,0%,,10,0,,111.2%,0%,
"San Jose, CA - San Tomas Aquinos",August 2016,"$1,245K",,,1,,,1,,,,,,12,,,93.2%,,
"San Jose, CA - San Tomas Aquinos",September 2016,"$1,245K",0%,,1,0%,,1,0%,,,,,12,0,,93.2%,0%,
"San Jose, CA - San Tomas Aquinos",October 2016,"$1,245K",0%,,1,0%,,,,,,,,12,0,,93.2%,0%,
"San Jose, CA - Santee",January 2012,$410K,0%,8.6%,1,0%,-50%,,,,,,,53,0,-18,100%,0%,-1%
"San Jose, CA - Santee",March 2012,$365K,,,1,,,3,,,1,,,,,,100.8%,,
"San Jose, CA - Santee",April 2012,$411K,12.5%,,2,100%,,4,33.3%,,1,0%,,6,,,109%,8.2%,
"San Jose, CA - Santee",May 2012,$411K,0%,15.6%,2,0%,100%,3,-25%,0%,2,100%,0%,6,0,-5,109%,0%,10.8%
"San Jose, CA - Santee",June 2012,$456K,11.1%,25.4%,1,-50%,-50%,3,0%,0%,2,0%,,6,0,-5,117.2%,8.2%,16.5%
"San Jose, CA - Santee",September 2012,$510K,,20%,1,,-50%,1,,-66.7%,2,,100%,9,,-7,102.2%,,-1.8%
"San Jose, CA - Santee",October 2012,$445K,-12.7%,14.1%,2,100%,100%,1,0%,-50%,,,,7,-3,-15,105.5%,3.3%,4.5%
"San Jose, CA - Santee",November 2012,$445K,0%,11.3%,2,0%,0%,3,200%,200%,2,,,7,0,-31,105.5%,0%,5%
"San Jose, CA - Santee",December 2012,$440K,-1.1%,7.3%,3,50%,200%,3,0%,,,,,8,2,-45,107.5%,2%,7.5%
"San Jose, CA - Santee",January 2013,$495K,12.5%,20.7%,2,-33.3%,100%,3,0%,,,,,23,15,-31,106.9%,-0.6%,6.9%
"San Jose, CA - Santee",February 2013,$440K,-11.1%,,3,50%,,1,-66.7%,,,,,23,0,,105.6%,-1.3%,
"San Jose, CA - Santee",March 2013,$410K,-6.8%,12.3%,1,-66.7%,0%,,,,,,,,,,103.1%,-2.5%,2.3%
"San Jose, CA - Santee",April 2013,$410K,0%,-0.1%,1,0%,-50%,1,,-75%,1,,0%,,,,103.1%,0%,-5.9%
"San Jose, CA - Santee",July 2013,$665K,,,1,,,2,,,2,,,78,,,95.1%,,
"San Jose, CA - Santee",August 2013,$665K,0%,,1,0%,,2,0%,,2,0%,,78,0,,95.1%,0%,
"San Jose, CA - Santee",September 2013,$665K,0%,30.4%,1,0%,0%,1,-50%,0%,,,,78,0,69,95.1%,0%,-7.1%
"San Jose, CA - Santee",November 2013,$710K,,59.6%,1,,-50%,3,,0%,1,,-50%,77,,71,102.2%,,-3.4%
"San Jose, CA - Santee",December 2013,$710K,0%,61.4%,3,200%,0%,3,0%,0%,,,,16,-61,8,104%,1.9%,-3.5%
"San Jose, CA - Santee",January 2014,$710K,0%,43.4%,3,0%,50%,2,-33.3%,-33.3%,,,,16,0,-7,104%,0%,-2.8%
"San Jose, CA - Santee",February 2014,$680K,-4.2%,54.5%,2,-33.3%,-33.3%,,,,,,,13,-3,-10,105%,0.9%,-0.6%
"San Jose, CA - Santee",May 2014,$753K,,,2,,,4,,,1,,,15,,,103.8%,,
"San Jose, CA - Santee",June 2014,$753K,0%,,2,0%,,3,-25%,,,,,15,0,,103.8%,0%,
"San Jose, CA - Santee",July 2014,$748K,-0.6%,12.5%,4,100%,300%,2,-33.3%,0%,,,,15,0,-63,103.1%,-0.7%,8%
"San Jose, CA - Santee",August 2014,$751K,0.4%,12.9%,3,-25%,200%,2,0%,0%,1,,-50%,12,-3,-66,101.6%,-1.5%,6.5%
"San Jose, CA - Santee",September 2014,$751K,0%,12.9%,3,0%,200%,2,0%,100%,1,0%,,12,0,-66,101.6%,0%,6.5%
"San Jose, CA - Santee",October 2014,$775K,3.2%,,2,-33.3%,,3,50%,,2,100%,,15,3,,102.4%,0.7%,
"San Jose, CA - Santee",November 2014,$770K,-0.6%,8.5%,1,-50%,0%,3,0%,0%,2,0%,100%,18,3,-59,104.8%,2.4%,2.6%
"San Jose, CA - Santee",December 2014,$770K,0%,8.5%,3,200%,0%,3,0%,0%,,,,18,0,2,103%,-1.7%,-1%
"San Jose, CA - Santee",January 2015,$777K,0.9%,9.4%,3,0%,0%,3,0%,50%,1,,,22,4,6,102.2%,-0.8%,-1.9%
"San Jose, CA - Santee",February 2015,$777K,0%,14.3%,3,0%,50%,3,0%,,1,0%,,22,0,9,102.2%,0%,-2.8%
"San Jose, CA - Santee",March 2015,$777K,0%,,1,-66.7%,,4,33.3%,,1,0%,,22,0,,102.3%,0.1%,
"San Jose, CA - Santee",April 2015,$828K,6.6%,,1,0%,,3,-25%,,1,0%,,13,-9,,97.4%,-4.8%,
"San Jose, CA - Santee",May 2015,$825K,-0.4%,9.6%,2,100%,0%,2,-33.3%,-50%,1,0%,0%,19,6,4,98.7%,1.3%,-5.1%
"San Jose, CA - Santee",June 2015,$825K,0%,9.6%,2,0%,0%,,,,,,,19,0,4,98.7%,0%,-5.1%
"San Jose, CA - Santee",July 2015,$854K,3.5%,14.1%,2,0%,-50%,1,,-50%,1,,,58,39,43,97.8%,-0.9%,-5.3%
"San Jose, CA - Santee",August 2015,$885K,3.7%,17.8%,1,-50%,-66.7%,2,100%,0%,1,0%,0%,91,34,79,95.7%,-2.2%,-6%
"San Jose, CA - Santee",September 2015,$881K,-0.5%,17.3%,2,100%,-33.3%,4,100%,100%,2,100%,100%,47,-44,35,97.7%,2%,-4%
"San Jose, CA - Santee",October 2015,$877K,-0.5%,13.2%,1,-50%,-50%,3,-25%,0%,,,,3,-44,-12,99.7%,2%,-2.7%
"San Jose, CA - Santee",November 2015,$889K,1.3%,15.4%,2,100%,100%,3,0%,0%,1,,-50%,8,5,-11,100.4%,0.8%,-4.3%
"San Jose, CA - Santee",December 2015,$900K,1.3%,16.9%,1,-50%,-66.7%,2,-33.3%,-33.3%,1,0%,,12,5,-6,101.2%,0.8%,-1.8%
"San Jose, CA - Santee",January 2016,$925K,2.8%,19%,2,100%,-33.3%,3,50%,0%,2,100%,100%,12,-1,-11,100.6%,-0.6%,-1.6%
"San Jose, CA - Santee",February 2016,$950K,2.7%,22.3%,1,-50%,-66.7%,3,0%,0%,2,0%,100%,11,-1,-11,100%,-0.6%,-2.2%
"San Jose, CA - Santee",March 2016,$950K,0%,22.3%,1,0%,0%,2,-33.3%,-50%,1,-50%,0%,11,0,-11,100%,0%,-2.3%
"San Jose, CA - Santee",April 2016,$941K,-1%,13.6%,2,100%,100%,1,-50%,-66.7%,,,,82,71,69,99.5%,-0.5%,2.1%
"San Jose, CA - Santee",May 2016,$945K,0.5%,14.5%,3,50%,50%,1,0%,-50%,1,,0%,65,-17,47,98.9%,-0.6%,0.2%
"San Jose, CA - Santee",June 2016,$945K,0%,14.5%,3,0%,50%,1,0%,,1,0%,,65,0,47,98.9%,0%,0.2%
"San Jose, CA - Santee",July 2016,$951K,0.6%,11.4%,2,-33.3%,0%,1,0%,0%,,,,50,-16,-8,98.9%,0%,1%
"San Jose, CA - Santee",August 2016,$956K,0.6%,8%,1,-50%,0%,,,,,,,51,2,-40,100.1%,1.2%,4.4%
"San Jose, CA - Santee",September 2016,$956K,0%,8.5%,1,0%,-50%,,,,,,,51,0,4,100.1%,0%,2.4%
"San Jose, CA - Seven Trees",June 2013,$490K,,,1,,,1,,,,,,5,,,108.9%,,
"San Jose, CA - Seven Trees",July 2013,$490K,0%,,1,0%,,1,0%,,,,,5,0,,108.9%,0%,
"San Jose, CA - Seven Trees",August 2013,$490K,0%,,1,0%,,,,,,,,5,0,,108.9%,0%,
"Seattle, WA metro area",January 2009,$398K,,,10,,,69,,,,,,,,,93.5%,,
"Seattle, WA metro area",February 2009,$425K,6.8%,,11,10%,,72,4.3%,,129,,,9,,,94.3%,0.8%,
"Seattle, WA metro area",March 2009,$514K,20.9%,,20,81.8%,,64,-11.1%,,181,40.3%,,14,5,,91.9%,-2.4%,
"Seattle, WA metro area",April 2009,$305K,-40.7%,,20,0%,,65,1.6%,,225,24.3%,,19,5,,95.6%,3.6%,
"Seattle, WA metro area",May 2009,$329K,7.7%,,16,-20%,,57,-12.3%,,252,12%,,33,14,,94.9%,-0.7%,
"Seattle, WA metro area",June 2009,$364K,10.8%,,29,81.3%,,73,28.1%,,287,13.9%,,17,-16,,95.1%,0.2%,
"Seattle, WA metro area",July 2009,$325K,-10.7%,,20,-31%,,111,52.1%,,343,19.5%,,63,46,,93.4%,-1.7%,
"Seattle, WA metro area",August 2009,$431K,32.7%,,16,-20%,,67,-39.6%,,354,3.2%,,57,-6,,97.7%,4.3%,
"Seattle, WA metro area",September 2009,$360K,-16.5%,,19,18.8%,,83,23.9%,,375,5.9%,,93,36,,96%,-1.6%,
"Seattle, WA metro area",October 2009,$430K,19.4%,,27,42.1%,,83,0%,,383,2.1%,,71,-22,,95.7%,-0.3%,
"Seattle, WA metro area",November 2009,$365K,-15.1%,,15,-44.4%,,59,-28.9%,,380,-0.8%,,51,-20,,97.1%,1.4%,
"Seattle, WA metro area",December 2009,$370K,1.4%,,29,93.3%,,44,-25.4%,,357,-6.1%,,84,33,,95.3%,-1.7%,
"Seattle, WA metro area",January 2010,$363K,-2%,-8.9%,12,-58.6%,20%,94,113.6%,36.2%,371,3.9%,,80,-4,,96.4%,1.1%,2.9%
"Seattle, WA metro area",February 2010,$508K,40%,19.4%,14,16.7%,27.3%,83,-11.7%,15.3%,390,5.1%,202.3%,53,-27,44,98.7%,2.3%,4.4%
"Seattle, WA metro area",March 2010,$378K,-25.5%,-26.5%,27,92.9%,35%,114,37.3%,78.1%,418,7.2%,130.9%,36,-17,22,95.4%,-3.3%,3.5%
"Seattle, WA metro area",April 2010,$332K,-12.2%,8.9%,23,-14.8%,15%,75,-34.2%,15.4%,398,-4.8%,76.9%,116,80,97,96.5%,1%,0.9%
"Seattle, WA metro area",May 2010,$344K,3.6%,4.7%,27,17.4%,68.8%,61,-18.7%,7%,407,2.3%,61.5%,35,-81,2,96.8%,0.3%,1.9%
"Seattle, WA metro area",June 2010,$295K,-14.2%,-19%,27,0%,-6.9%,87,42.6%,19.2%,429,5.4%,49.5%,74,39,57,94.9%,-1.9%,-0.2%
"Seattle, WA metro area",July 2010,$328K,11.2%,0.9%,31,14.8%,55%,65,-25.3%,-41.4%,418,-2.6%,21.9%,78,4,15,95.7%,0.8%,2.3%
"Seattle, WA metro area",August 2010,$352K,7.2%,-18.5%,25,-19.4%,56.3%,54,-16.9%,-19.4%,403,-3.6%,13.8%,95,17,38,93.9%,-1.8%,-3.8%
"Seattle, WA metro area",September 2010,$340K,-3.3%,-5.6%,31,24%,63.2%,70,29.6%,-15.7%,381,-5.5%,1.6%,81,-14,-12,96.5%,2.6%,0.5%
"Seattle, WA metro area",October 2010,$325K,-4.3%,-24.4%,35,12.9%,29.6%,59,-15.7%,-28.9%,354,-7.1%,-7.6%,34,-47,-37,95.8%,-0.7%,0.2%
"Seattle, WA metro area",November 2010,$390K,20%,6.8%,25,-28.6%,66.7%,61,3.4%,3.4%,348,-1.7%,-8.4%,105,71,54,94.9%,-0.9%,-2.1%
"Seattle, WA metro area",December 2010,$296K,-24.1%,-20%,26,4%,-10.3%,50,-18%,13.6%,314,-9.8%,-12%,180,75,96,92.8%,-2.1%,-2.5%
"Seattle, WA metro area",January 2011,$383K,29.4%,5.7%,19,-26.9%,58.3%,58,16%,-38.3%,280,-10.8%,-24.5%,58,-122,-22,94.1%,1.2%,-2.4%
"Seattle, WA metro area",February 2011,$317K,-17.3%,-37.6%,20,5.3%,42.9%,74,27.6%,-10.8%,296,5.7%,-24.1%,173,115,120,91.3%,-2.8%,-7.4%
"Seattle, WA metro area",March 2011,$315K,-0.5%,-16.7%,41,105%,51.9%,74,0%,-35.1%,298,0.7%,-28.7%,86,-87,50,95%,3.7%,-0.5%
"Seattle, WA metro area",April 2011,$348K,10.3%,4.7%,30,-26.8%,30.4%,64,-13.5%,-14.7%,305,2.3%,-23.4%,65,-21,-51,95.8%,0.8%,-0.7%
"Seattle, WA metro area",May 2011,$343K,-1.3%,-0.3%,28,-6.7%,3.7%,64,0%,4.9%,310,1.6%,-23.8%,57,-8,22,93.6%,-2.2%,-3.2%
"Seattle, WA metro area",June 2011,$270K,-21.3%,-8.5%,37,32.1%,37%,61,-4.7%,-29.9%,319,2.9%,-25.6%,67,10,-7,96.6%,3.1%,1.7%
"Seattle, WA metro area",July 2011,$325K,20.4%,-0.9%,29,-21.6%,-6.5%,45,-26.2%,-30.8%,292,-8.5%,-30.1%,69,2,-9,94.8%,-1.9%,-0.9%
"Seattle, WA metro area",August 2011,$349K,7.4%,-0.7%,39,34.5%,56%,71,57.8%,31.5%,299,2.4%,-25.8%,94,25,-1,95.1%,0.3%,1.2%
"Seattle, WA metro area",September 2011,$335K,-4%,-1.4%,29,-25.6%,-6.5%,47,-33.8%,-32.9%,290,-3%,-23.9%,78,-16,-3,95.4%,0.3%,-1.1%
"Seattle, WA metro area",October 2011,$275K,-17.9%,-15.4%,34,17.2%,-2.9%,40,-14.9%,-32.2%,252,-13.1%,-28.8%,69,-9,35,95.8%,0.4%,0%
"Seattle, WA metro area",November 2011,$240K,-12.7%,-38.5%,35,2.9%,40%,50,25%,-18%,250,-0.8%,-28.2%,84,15,-21,95.7%,-0.1%,0.8%
"Seattle, WA metro area",December 2011,$360K,50%,21.6%,42,20%,61.5%,38,-24%,-24%,222,-11.2%,-29.3%,106,22,-74,96.1%,0.4%,3.2%
"Seattle, WA metro area",January 2012,$335K,-6.9%,-12.5%,25,-40.5%,31.6%,49,28.9%,-15.5%,223,0.5%,-20.4%,80,-26,22,97.3%,1.2%,3.2%
"Seattle, WA metro area",February 2012,$215K,-35.8%,-32.1%,23,-8%,15%,52,6.1%,-29.7%,205,-8.1%,-30.7%,70,-10,-103,96.2%,-1.1%,4.9%
"Seattle, WA metro area",March 2012,$315K,46.4%,-0.1%,30,30.4%,-26.8%,48,-7.7%,-35.1%,188,-8.3%,-36.9%,57,-13,-29,97.5%,1.3%,2.5%
"Seattle, WA metro area",April 2012,$320K,1.7%,-7.9%,37,23.3%,23.3%,59,22.9%,-7.8%,179,-4.8%,-41.3%,62,5,-3,97.4%,-0.1%,1.6%
"Seattle, WA metro area",May 2012,$277K,-13.4%,-19.2%,39,5.4%,39.3%,49,-16.9%,-23.4%,177,-1.1%,-42.9%,57,-5,0,97.7%,0.3%,4.2%
"Seattle, WA metro area",June 2012,$353K,27.3%,30.6%,28,-28.2%,-24.3%,43,-12.2%,-29.5%,167,-5.6%,-47.6%,54,-3,-13,95.9%,-1.9%,-0.8%
"Seattle, WA metro area",July 2012,$325K,-7.8%,0%,34,21.4%,17.2%,61,41.9%,35.6%,181,8.4%,-38%,56,2,-13,96.2%,0.3%,1.4%
"Seattle, WA metro area",August 2012,$381K,17.2%,9.1%,40,17.6%,2.6%,49,-19.7%,-31%,183,1.1%,-38.8%,47,-9,-47,97.7%,1.6%,2.6%
"Seattle, WA metro area",September 2012,$409K,7.4%,22.1%,24,-40%,-17.2%,53,8.2%,12.8%,173,-5.5%,-40.3%,32,-15,-46,97.3%,-0.4%,1.9%
"Seattle, WA metro area",October 2012,$429K,4.9%,56%,31,29.2%,-8.8%,54,1.9%,35%,162,-6.4%,-35.7%,31,-1,-38,99.3%,2%,3.5%
"Seattle, WA metro area",November 2012,$329K,-23.3%,37.1%,40,29%,14.3%,41,-24.1%,-18%,137,-15.4%,-45.2%,39,8,-45,96.5%,-2.8%,0.9%
"Seattle, WA metro area",December 2012,$335K,1.8%,-6.9%,40,0%,-4.8%,30,-26.8%,-21.1%,129,-5.8%,-41.9%,35,-4,-71,96%,-0.6%,-0.1%
"Seattle, WA metro area",January 2013,$305K,-9%,-9%,27,-32.5%,8%,39,30%,-20.4%,122,-5.4%,-45.3%,46,11,-34,96.6%,0.7%,-0.6%
"Seattle, WA metro area",February 2013,$305K,0.1%,42.1%,28,3.7%,21.7%,45,15.4%,-13.5%,121,-0.8%,-41%,46,0,-24,98.7%,2%,2.5%
"Seattle, WA metro area",March 2013,$328K,7.4%,4.2%,46,64.3%,53.3%,62,37.8%,29.2%,122,0.8%,-35.1%,62,16,5,98.9%,0.2%,1.4%
"Seattle, WA metro area",April 2013,$335K,2.1%,4.7%,44,-4.3%,18.9%,71,14.5%,20.3%,145,18.9%,-19%,55,-7,-7,98.8%,-0.1%,1.4%
"Seattle, WA metro area",May 2013,$367K,9.4%,32.3%,44,0%,12.8%,98,38%,100%,168,15.9%,-5.1%,10,-45,-47,101%,2.2%,3.3%
"Seattle, WA metro area",June 2013,$400K,9.1%,13.5%,55,25%,96.4%,78,-20.4%,81.4%,183,8.9%,9.6%,24,14,-30,98.5%,-2.5%,2.6%
"Seattle, WA metro area",July 2013,$374K,-6.5%,15.1%,54,-1.8%,58.8%,83,6.4%,36.1%,208,13.7%,14.9%,19,-5,-37,98.3%,-0.2%,2.1%
"Seattle, WA metro area",August 2013,$452K,20.8%,18.7%,46,-14.8%,15%,66,-20.5%,34.7%,212,1.9%,15.8%,24,5,-23,99.7%,1.4%,1.9%
"Seattle, WA metro area",September 2013,$388K,-14.3%,-5.3%,42,-8.7%,75%,73,10.6%,37.7%,233,9.9%,34.7%,36,12,4,97.5%,-2.2%,0.2%
"Seattle, WA metro area",October 2013,$387K,-0.1%,-9.7%,40,-4.8%,29%,66,-9.6%,22.2%,235,0.9%,45.1%,30,-6,-1,98.2%,0.7%,-1.1%
"Seattle, WA metro area",November 2013,$357K,-7.9%,8.4%,26,-35%,-35%,39,-40.9%,-4.9%,223,-5.1%,62.8%,56,26,17,96.8%,-1.4%,0.2%
"Seattle, WA metro area",December 2013,$427K,19.7%,27.5%,39,50%,-2.5%,28,-28.2%,-6.7%,195,-12.6%,51.2%,57,1,22,97.2%,0.4%,1.2%
"Seattle, WA metro area",January 2014,$360K,-15.7%,18%,23,-41%,-14.8%,46,64.3%,17.9%,170,-12.8%,39.3%,69,12,23,96.2%,-1%,-0.4%
"Seattle, WA metro area",February 2014,$320K,-11.1%,4.7%,31,34.8%,10.7%,64,39.1%,42.2%,175,2.9%,44.6%,68,-1,22,96.4%,0.2%,-2.3%
"Seattle, WA metro area",March 2014,$345K,7.8%,5.2%,52,67.7%,13%,59,-7.8%,-4.8%,166,-5.1%,36.1%,35,-33,-27,96.7%,0.3%,-2.2%
"Seattle, WA metro area",April 2014,$398K,15.4%,18.8%,42,-19.2%,-4.5%,62,5.1%,-12.7%,154,-7.2%,6.2%,32,-3,-23,99.7%,3%,0.9%
"Seattle, WA metro area",May 2014,$418K,5%,14.1%,49,16.7%,11.4%,81,30.6%,-17.3%,161,4.5%,-4.2%,27,-5,17,99.4%,-0.4%,-1.6%
"Seattle, WA metro area",June 2014,$402K,-3.9%,0.4%,46,-6.1%,-16.4%,71,-12.3%,-9%,168,4.3%,-8.2%,22,-5,-2,97.9%,-1.5%,-0.6%
"Seattle, WA metro area",July 2014,$440K,9.6%,17.6%,50,8.7%,-7.4%,81,14.1%,-2.4%,198,17.9%,-4.8%,22,0,3,99.6%,1.8%,1.4%
"Seattle, WA metro area",August 2014,$390K,-11.4%,-13.7%,46,-8%,0%,67,-17.3%,1.5%,203,2.5%,-4.2%,26,4,2,97%,-2.7%,-2.7%
"Seattle, WA metro area",September 2014,$385K,-1.4%,-0.8%,50,8.7%,19%,66,-1.5%,-9.6%,205,1%,-12%,39,13,3,97.5%,0.5%,0%
"Seattle, WA metro area",October 2014,$456K,18.6%,17.8%,38,-24%,-5%,66,0%,0%,208,1.5%,-11.5%,35,-4,5,99.7%,2.2%,1.4%
"Seattle, WA metro area",November 2014,$419K,-8.2%,17.5%,46,21.1%,76.9%,44,-33.3%,12.8%,177,-14.9%,-20.6%,26,-9,-30,97.6%,-2%,0.8%
"Seattle, WA metro area",December 2014,$428K,2%,0.1%,43,-6.5%,10.3%,24,-45.5%,-14.3%,149,-15.8%,-23.6%,47,21,-10,99%,1.4%,1.9%
"Seattle, WA metro area",January 2015,$475K,11.1%,31.9%,37,-14%,60.9%,44,83.3%,-4.3%,138,-7.4%,-18.8%,28,-19,-41,97.1%,-2%,0.9%
"Seattle, WA metro area",February 2015,$412K,-13.3%,28.8%,35,-5.4%,12.9%,47,6.8%,-26.6%,132,-4.3%,-24.6%,60,32,-8,98.2%,1.1%,1.8%
